"Ê¡","ÊÐ","ÏØ","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X39","X40","X41","X42","X43","total"
50,5002,500224,34376,11901,4185,0,151436,0,202843,0,2259,145964,3060,0,21317,109810,51004,0,0,18602,222148,11094,67286,32909,18494,4290,119857,41026,17360,0,5904,12020,1309145
50,5002,500225,65460,7528,4985,0,0,0,0,0,0,10928,0,0,7883,126363,0,0,0,6307,30268,6639,146719,140920,61683,27745,292870,56452,0,0,0,0,992750
50,5002,500226,387363,9448,47245,0,190040,0,0,13268,10183,0,0,0,84948,103787,99537,0,0,19034,115706,69827,17126,75450,55754,2874,376150,0,0,0,0,0,1677740
50,5002,500227,5454,56318,31784,0,81594,10760,274559,0,0,78285,7836,0,9572,72883,2921,31647,32363,124028,95147,178676,350561,35008,17563,7146,1710390,37739,0,26752,0,15648,3294634
50,5002,500228,91543,0,61977,0,22417,2723,0,0,0,8773,5120,0,46579,70136,10219,0,0,2541,18561,23293,0,0,0,0,0,62679,0,0,0,0,426561
50,5002,500229,0,0,0,0,0,0,0,0,0,0,0,0,0,5952,0,0,0,0,3487,185363,18606,0,0,0,0,0,0,0,0,0,213408
50,5002,500230,84508,0,0,0,33802,11902,0,0,0,2265,0,0,0,98766,30300,0,0,0,70713,0,0,0,0,0,75222,0,0,0,0,0,407478
50,5002,500231,99447,0,20739,0,7992,0,0,0,0,5159,0,0,0,238790,284713,0,3042,0,67305,0,202052,6287,0,0,0,0,0,0,0,0,935526
50,5002,500232,13885,3650,0,0,1462,0,0,1380,0,0,0,0,0,12004,33200,0,4712,0,24576,32262,135563,0,0,0,0,0,0,0,0,0,262694
50,5002,500233,25940,0,18011,0,40139,0,0,0,0,3321,0,0,0,91314,23673,0,0,0,29405,0,0,0,16502,39535,31953,82264,0,0,3094,0,405151
50,5002,500234,147315,20374,0,0,15000,0,8226,0,1934,0,0,0,0,0,24669,0,24413,0,340889,0,0,8521,0,0,0,7235,3606,0,0,0,602182
50,5002,500235,16029,5529,7711,0,14514,23084,0,0,0,0,0,0,0,2956,20928,0,0,0,35187,0,0,0,0,0,40760,0,0,0,2255,0,168953
50,5002,500236,14775,0,0,0,13968,0,0,0,0,0,0,0,0,0,0,0,0,0,8968,0,0,0,0,0,0,0,0,0,0,0,37711
50,5002,500237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6491,0,0,0,0,0,0,0,0,0,0,0,6491
50,5002,500238,8775,0,0,0,7312,0,0,4352,0,0,0,0,0,0,0,0,0,0,19247,0,0,0,0,0,0,0,0,0,0,0,39686
50,5002,500240,28741,10781,13183,0,60169,0,0,16270,0,0,0,0,0,31515,9085,0,0,43340,56751,0,0,32141,0,0,0,0,0,0,33508,0,335484
50,5002,500241,0,0,0,0,0,0,0,0,0,0,0,0,0,50423,0,0,0,0,71092,36661,811863,0,0,0,0,0,0,0,0,0,970039
50,5002,500242,0,0,0,0,0,0,0,0,0,0,0,0,0,44617,23673,0,0,0,14158,179739,19705,0,0,0,0,0,0,0,0,0,281892
50,5002,500243,15600,0,0,64385,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,43830,0,0,0,0,0,0,0,0,0,0,0,129315
51,5101,510104,79583,52268,0,4569607,0,23664,3065,140953,0,0,266480,0,0,4128,186366,0,0,18526,161559,0,0,1414,65513,506756,188536,29918,6325,0,0,0,6304661
51,5101,510105,0,4269,0,0,440420,0,7807,1931,250501,31392,20959,0,0,22258,17836,0,0,26053,209511,0,2729,7601,198777,652681,1470697,290120,95985,15488,11354,0,3778369
51,5101,510106,156652,201383,604324,0,21301,434241,47052,18009,132072,49234,99248,0,214203,93501,841397,12991,54082,321824,339170,132508,583640,247415,384088,387578,369758,1618849,375561,439396,29636,0,8209113
51,5101,510107,893475,245242,679864,51854,116118,24440,1473616,33963,176009,100440,332438,5082,454513,888638,1656297,3387,56072,178381,276880,55919,36166,349297,515071,1026113,1024653,1080886,3683404,376014,99830,0,15894062
51,5101,510108,56372,24543,0,0,4461,4412,15379,0,89967,29003,27359,4552,0,8996,22884,0,0,26400,835314,13957,605541,195292,172649,38700,2802785,207257,428002,34153,0,0,5647978
51,5101,510112,24972,94291,32516,4519,0,10485,31271,31030,0,20272,0,6680,0,287122,115032,23701,0,421058,132316,273200,446207,164374,305764,285899,1160822,131714,374473,56938,45910,0,4480566
51,5101,510113,6790,1420,0,0,13783,13875,0,1509,509,30325,3147,15000,0,1134357,5086,158363,0,9068,546782,3959678,26397,135519,378493,98905,149025,0,0,397,0,0,6688428
51,5101,510114,153279,241442,331515,0,125621,3468,47333,100489,551478,97015,138373,0,0,1281371,452397,9987,49421,572665,486839,356129,300746,442314,227991,382964,823235,552306,340877,1150,2827,0,8073232
51,5101,510115,225159,84582,0,0,1955,9257,4288,170038,207770,142893,1091976,0,0,56360,101125,0,0,7397,148111,0,13117,9296,118432,84411,126564,68200,348,0,6630,47625,2725534
51,5101,510121,13795,140476,0,0,66237,0,4100,0,0,3774,17275,0,0,39075,27123,0,0,10441,35223,29930,99887,79061,142982,28524,11009,39688,0,0,0,0,788600
51,5101,510122,1191226,261269,111826,0,219461,15853,903907,64012,439090,95714,73246,7227,7700,831036,925289,0,25228,352970,1548214,434563,328674,274241,826727,300682,318669,936377,148473,53269,57710,0,10752653
51,5101,510124,389876,430583,372175,0,44030,31891,229954,10344,37556,77011,199438,0,0,39225,842810,0,5431,382983,100213,29020,44105,324882,803583,383954,552820,1288432,5384407,239038,28400,0,12272161
51,5101,510129,182046,106135,41203,0,3969,8739,0,38137,0,35019,3611,0,2911,9155,22987,0,45660,5669,60998,105522,19875,10688,211183,25505,140158,0,77498,0,0,0,1156668
51,5101,510131,207461,32155,109567,0,14896,38426,0,3207,0,17336,0,0,0,34113,126949,0,0,13831,14993,0,12228,41970,18496,0,0,92885,3310,18392,0,0,800215
51,5101,510132,485734,195622,0,0,48171,914,61127,7782,0,40539,0,0,0,324510,6005,0,3965,60394,37606,0,308352,238066,80797,67384,10354,38451,51471,17053,8592,0,2092889
51,5101,510181,2194,21078,9327,0,0,0,0,733,0,9695,8282,0,0,66914,132285,24213,7608,26139,584417,91368,25133,19630,313307,61796,66717,29337,11655,4865,0,0,1516693
51,5101,510182,51181,71814,0,0,3692,0,35216,6809,323558,85622,4594,0,0,416367,671216,0,0,19715,317297,605046,35251,18459,41437,139342,506321,47959,0,9358,0,0,3410254
51,5101,510183,479541,56815,704271,0,145177,0,0,52708,0,66215,44680,0,0,253205,107556,0,8721,0,256165,0,122760,85967,35551,21001,0,7700,0,0,0,0,2448033
51,5101,510184,139152,8331,66629,0,0,0,50039,45883,111846,17118,5888,0,0,6099,0,0,0,59214,91023,111117,8831,16058,55584,2306,16502,56222,0,0,0,0,867842
51,5102,510214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15546,0,0,0,0,15546
51,5103,510302,15243,33989,0,0,13901,6543,0,8257,0,0,7687,0,0,1683403,0,0,18008,7706,114339,0,56795,48538,3648598,38895,0,3626,0,6559,0,0,5712087
51,5103,510303,135346,9427,10512,0,0,0,0,42371,0,3229,0,0,25572,89396,15513,0,0,145669,141423,0,0,54617,797737,8047,44877,311143,0,0,0,35151,1870030
51,5103,510304,46762,0,51572,0,38337,0,0,1407,0,8473,2381,0,55676,203845,52993,604157,0,26088,57299,0,887008,724246,1235643,88831,0,45029,3183,0,3424,0,4136354
51,5103,510311,518262,6671,8446,0,26834,0,6188,0,0,11441,0,0,34404,98591,0,0,7499,0,74398,35804,0,3440,561831,16894,1259,0,0,0,0,0,1411962
51,5103,510321,267221,0,69182,0,12921,0,0,2830,0,0,0,0,36039,5341,83045,0,0,0,58968,0,0,121080,18585,20992,0,11332,0,0,0,0,707536
51,5103,510322,408364,23799,21662,0,13087,0,13284,4776,0,10969,0,0,0,212035,60153,0,22262,31111,40501,30869,0,1514,52221,0,23476,93188,0,0,0,0,1063271
51,5104,510402,0,0,3363,0,0,0,0,10459,0,0,0,0,33145,404359,0,0,0,0,212128,9777843,23428,10236,27415,7944,0,10139,0,0,6830,0,10527289
51,5104,510403,11384,0,50698,0,0,0,0,0,0,0,0,0,249663,18534,0,0,1991,0,82744,101590,20008,0,42231,0,1844,0,0,0,3390,0,584077
51,5104,510411,0,0,0,0,0,0,0,0,0,8155,6908,0,651020,593154,0,0,0,0,234871,284791,24593,14822,109591,0,0,0,0,0,0,0,1927905
51,5104,510421,13000,0,7856,0,0,0,0,0,0,0,0,0,0,111441,0,0,0,0,77234,176642,0,0,0,0,0,0,0,0,0,0,386173
51,5104,510422,0,0,0,0,3823,0,0,3071,0,5069,0,0,0,14115,0,0,0,0,9042,267256,0,8041,4341,0,0,0,0,0,0,0,314758
51,5105,510502,94913,0,3213003,0,0,0,0,0,0,43116,25610,0,0,21757,8343,0,6046,7497,83874,73633,0,0,493318,176950,44662,8783,0,0,0,0,4301505
51,5105,510503,63971,0,230412,0,27863,0,0,47145,0,100394,2560,0,2117,1635489,9530,0,0,79755,58187,0,1925,0,0,8053,0,0,0,0,0,0,2267401
51,5105,510504,183446,0,401467,0,0,0,6038,0,0,63465,3170,0,611244,665721,71696,0,0,23736,212488,0,0,0,87508,53312,8539,53429,0,0,47797,3163,2496219
51,5105,510521,250090,0,478345,0,162764,0,29719,0,0,24741,0,0,159088,88741,65926,0,0,9711,328457,138250,0,0,0,6867,0,0,0,0,0,0,1742699
51,5105,510522,196166,52487,41286,0,0,0,0,42049,10631,38309,0,0,0,44991,0,0,0,22101,24162,0,0,0,10128,0,69109,0,0,0,12964,0,564383
51,5105,510524,54384,0,26524,51455,0,0,0,2292,0,57491,0,0,0,45212,0,0,0,0,40544,0,0,0,0,0,0,0,0,0,0,0,277902
51,5105,510525,20870,0,904581,0,0,0,0,0,0,0,0,0,0,0,33453,0,0,0,20181,0,0,0,0,0,0,0,0,0,0,0,979085
51,5106,510603,198094,27596,13860,0,69721,71380,11647,11201,0,53707,19946,6991,8876,1260827,6504,0,0,204969,177324,131028,24239,115915,631301,2889061,74031,3085643,16784,52703,0,0,9163348
51,5106,510623,367548,49324,13570,0,218889,115440,0,11192,4250,19446,72784,0,0,39378,83427,0,0,39820,97127,0,17200,28916,16949,28634,0,0,190570,0,0,0,1414464
51,5106,510626,198884,19639,11100,0,15883,0,0,1668,0,14256,0,0,0,22383,0,0,0,77793,154182,10044,0,0,40097,71762,21903,44287,73926,0,0,0,777807
51,5106,510681,375203,74488,15605,0,66747,0,31687,0,0,208827,37229,0,0,448521,365397,29887,21244,77205,223141,552332,431122,30475,149698,1044712,261395,181731,1949,0,10623,0,4639218
51,5106,510682,55778,7665,1069721,0,0,23081,49865,0,0,31213,63947,0,1627,1096281,108955,0,0,1218,111752,74041,1938362,9686,12809,214749,18985,0,0,0,0,2939,4892674
51,5106,510683,73492,0,2006733,0,11357,31985,137948,6896,0,54119,1679,0,0,1938170,41145,0,8391,21510,389067,61121,44794,3995,4590717,14008,26926,94622,0,0,0,0,9558675
51,5107,510702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17372,0,0,0,5139,0,0,0,0,0,0,1153,13753,0,0,0,37417
51,5107,510703,603527,126873,576196,0,103595,57737,33106,1721,2523,111049,341682,0,0,521628,73317,0,27894,199054,135192,14969,24886,163066,193072,132526,609103,209879,7104386,86462,7411,4644,11465498
51,5107,510704,107754,3608,0,0,125260,0,13931,0,30321,42330,4404,0,1661,199337,62329,0,2191,60669,96524,0,22533,83779,35587,0,132238,551220,202293,27365,5090,0,1810424
51,5107,510722,218201,37920,1737,0,246059,32184,608,0,6581,18198,922,0,0,154992,29628,0,0,0,150913,4900,0,6724,46160,0,36393,863,9170,0,2007,0,1004160
51,5107,510723,102589,9556,10911,0,64454,1334,0,12366,0,0,4185,0,0,10662,0,0,0,0,2642,0,0,0,0,0,0,0,0,0,0,0,218699
51,5107,510724,75008,50198,15487,0,46194,0,7169,7859,0,99841,3653,0,0,412024,20390,0,0,98,78486,30435,0,175322,0,20936,0,0,0,0,0,2267,1045367
51,5107,510725,423191,11265,5699,0,38029,0,0,0,0,61157,0,0,0,29616,35253,0,0,0,28011,0,0,0,13564,0,0,0,0,0,0,0,645785
51,5107,510726,20748,0,30713,0,0,0,0,29546,0,0,0,0,0,0,0,0,0,0,67719,0,0,52829,0,0,0,0,614,0,0,0,202169
51,5107,510727,4378,0,53047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4378,3946,34545,0,0,0,0,0,0,0,0,0,100294
51,5107,510781,293301,64810,40572,0,66123,0,48734,36062,6018,0,0,0,25611,119976,94117,0,0,26679,486873,1853936,19574,35473,224931,296028,13431,8899,34657,0,0,0,3795805
51,5108,510802,120202,0,126218,0,6115,2021,0,8834,0,2295,0,0,0,8081,42340,0,0,0,94883,3127,585477,6871,1293,4376,6091,1447,252491,0,0,0,1272162
51,5108,510811,120379,0,0,0,5546,0,0,0,0,0,0,0,24351,0,0,0,0,0,0,0,0,0,0,1899,0,0,0,0,0,0,152175
51,5108,510812,13090,0,0,0,12303,0,0,20542,0,0,0,0,0,0,0,0,0,0,0,0,31407,0,0,5904,0,16378,0,0,0,0,99624
51,5108,510821,44358,1503,28991,0,28800,0,0,11365,0,1838,0,0,13641,45540,0,0,0,0,45293,22884,0,0,0,0,0,0,0,0,0,0,244213
51,5108,510822,61752,0,3222,0,0,0,0,12503,0,0,0,0,0,7552,15688,0,0,0,81404,15286,7219,0,0,0,0,0,0,0,0,0,204626
51,5108,510823,122392,0,4336,0,6673,0,0,55201,0,0,2406,0,0,50101,10689,0,0,0,25048,0,0,0,0,0,0,0,0,0,0,0,276846
51,5108,510824,228665,10942,11525,0,14223,0,0,7119,0,2898,0,0,0,0,1411,0,2750,2414,5527,0,0,0,0,1178,0,0,0,0,0,0,288652
51,5109,510903,702995,271333,9734,0,542403,0,24182,0,7077,0,12982,0,6300,57657,266552,23072,0,15135,77141,0,0,43908,0,125585,186624,7942,62600,0,0,0,2443222
51,5109,510904,59804,0,8076,0,12640,7038,0,0,0,0,10963,0,10655,9155,0,0,0,8575,11341,0,0,0,28207,0,6091,0,0,0,9536,0,182081
51,5109,510921,89236,71643,11930,0,121124,0,0,0,0,0,3974,0,0,12333,45564,0,0,0,57373,0,0,29678,0,0,0,0,13270,0,0,0,456125
51,5109,510922,373721,101765,384161,0,291586,10756,0,56771,0,0,95325,0,0,838814,23337,0,41982,39082,298554,117929,172993,58344,828,24081,47744,28427,0,0,0,0,3006200
51,5109,510923,21959,6332,0,0,158165,0,0,1881,1847,15253,6540,0,1002807,15802,15357,0,0,4863,2929,0,0,4328,2793,0,1225,0,0,0,0,426,1262507
51,5110,511002,798202,19797,235766,0,74193,0,0,0,0,21045,0,0,25367,141394,1135812,0,508881,2689,110161,0,0,19705,127291,63452,20744,21962,0,0,0,0,3326461
51,5110,511011,297413,17256,142851,0,146380,0,56506,2908,3535,10651,23356,0,22812,36007,171046,0,0,105915,64097,45705,0,50212,254409,174578,55530,84406,7700,0,214715,0,1987988
51,5110,511024,121191,8162,46296,0,17360,0,0,0,0,18785,0,0,310014,200004,12519,0,4436,48610,466173,4020753,0,0,27512,29921,2094,4282,0,0,0,0,5338112
51,5110,511025,545828,20280,257229,0,51468,0,0,31835,0,19445,12289,18560,0,76714,32217,0,0,9578,470877,5762,0,20582,41067,69151,9236,27889,0,0,32941,0,1752948
51,5110,511028,513886,46521,54445,0,336386,0,505294,0,6074,104444,7057,0,165677,117428,134957,0,22410,39000,234722,55262,34166,18778,23844,56986,90146,38363,0,0,64878,0,2670724
51,5111,511102,75321,58016,0,0,496913,0,59458,178372,5103,117990,3426,0,0,504639,119750,0,0,3543,166316,908,0,13574,139502,38031,4266,454477,694336,1349,12648,0,3147938
51,5111,511111,0,0,0,0,0,0,0,0,0,70828,0,0,202512,91466,0,0,0,6704,144868,2180965,20817,0,50059,110961,0,970,0,0,0,0,2880150
51,5111,511112,694052,0,0,0,5498,0,19894,0,0,3459,0,0,7381,727823,0,0,0,5306,6046,0,467670,165513,372909,387946,0,405512,0,0,12553,0,3281562
51,5111,511113,0,0,0,0,0,0,0,0,0,0,0,0,0,102174,0,0,0,0,0,285513,78766,0,0,0,0,0,0,0,0,0,466453
51,5111,511123,89118,239101,0,0,4756,0,0,2562,0,472397,0,0,0,0,210200,0,0,49241,459534,68831,623,7037,96450,0,613666,2320,0,0,0,0,2315836
51,5111,511124,503549,106023,0,0,236636,0,0,45287,0,2146,0,0,0,42664,1834,0,0,0,70054,0,0,0,20931,41188,0,0,0,0,2197,0,1072509
51,5111,511126,154674,0,6270,0,0,0,0,2848,0,23059,0,0,0,5461,0,0,0,9428,1467650,14023,66416,113516,1738,13766,0,0,0,0,0,0,1878849
51,5111,511129,100306,0,0,0,0,0,0,35856,8765,130539,0,0,0,0,0,0,0,0,44875,0,0,0,0,0,0,0,0,0,0,0,320341
51,5111,511132,17746,17775,0,0,0,0,0,0,0,0,0,0,0,133063,0,0,0,0,40630,451369,17517,0,0,0,0,0,0,0,0,0,678100
51,5111,511133,0,0,11207,0,0,0,0,4324,0,0,0,0,0,44423,0,0,0,0,30211,14318,0,0,0,0,0,0,0,0,0,0,104483
51,5111,511181,132985,52319,383455,0,0,0,0,2078,1355,27273,0,0,33584,234838,60157,0,0,0,727491,547663,1015571,0,21295,98293,0,24396,0,0,0,0,3362753
51,5113,511302,177290,170805,8267,0,260744,0,0,0,0,14833,0,0,158432,48682,11195,0,20409,385138,72842,0,0,72629,124732,76080,474952,29236,0,0,0,0,2106266
51,5113,511303,460728,120909,65336,0,283065,2196,194255,57096,0,0,54640,0,0,105032,63122,40670,0,74230,63683,0,20140,0,20182,92966,36036,0,29842,0,0,0,1784128
51,5113,511304,5053,16456,124989,0,837494,100187,0,0,39889,69422,0,0,145101,389964,0,0,0,0,116103,0,93824,1668,0,66112,837300,0,82574,0,24370,0,2950506
51,5113,511321,330943,27773,82088,0,251457,80307,0,0,5083,32850,0,0,0,192886,22816,0,0,71438,194253,0,4702,37001,120440,0,82685,0,45393,0,0,0,1582115
51,5113,511322,525310,0,32328,0,37142,0,9324,0,0,20226,0,0,0,143435,0,0,0,0,34022,0,0,0,27457,0,117123,76687,0,0,0,0,1023054
51,5113,511323,182017,58142,58843,0,132949,26101,0,0,7049,0,27881,0,0,7208,25741,0,6101,0,32719,360599,0,0,0,32534,101943,0,0,0,0,0,1059827
51,5113,511324,224197,0,80364,0,71103,0,0,0,0,0,5604,0,0,16547,28153,0,0,0,44374,0,0,12450,0,11690,0,0,0,0,0,0,494482
51,5113,511325,69826,81968,30693,0,76713,0,0,10491,0,0,9857,0,0,101134,0,0,18701,84171,12247,0,33206,23300,30190,52665,0,0,0,0,0,0,635162
51,5113,511381,550581,76656,10566,0,139978,0,241872,0,0,0,7010,0,0,24732,71933,0,0,0,8837,0,0,5444,0,0,0,0,0,0,85003,0,1222612
51,5114,511402,940523,73006,13857,0,14094,5630,0,31761,13215,394946,0,0,0,1040955,5849,0,0,103603,105095,191084,1651036,70688,117957,11945,432639,914,63792,4798,0,0,5287387
51,5114,511421,361090,97925,18507,0,96307,0,0,0,34390,46666,0,0,160336,131241,154145,0,7594,101977,684058,8527,0,0,0,0,0,30077,22968,0,21793,0,1977601
51,5114,511422,357654,16640,6529,0,35751,0,0,5396,0,69519,4482,0,30288,426463,72867,0,2985,26762,177098,11208,195372,6808,63497,14648,9869,40732,0,0,0,0,1574568
51,5114,511423,6595,40905,618,0,0,0,0,17177,0,0,0,0,0,143859,28452,0,0,0,109661,92133,34700,29568,9623,0,0,0,17959,0,0,0,531250
51,5114,511424,18848,0,0,0,13077,0,0,13200,0,2677,0,0,0,103549,3112,0,0,15805,246211,0,0,0,23205,0,0,0,0,0,0,0,439684
51,5114,511425,10379,3323,50820,0,207703,1520,6967,0,0,52859,0,0,0,96439,25751,0,0,11017,23120,0,0,0,370457,56137,0,0,0,0,21927,0,938419
51,5115,511502,211532,2339,10555459,0,211029,0,1919,0,0,59607,7282,0,18032,1248403,0,922887,0,5568,31759,0,0,66280,18989,13109,57181,24477,88418,7315,752,0,13552337
51,5115,511521,88534,0,268930,0,0,0,0,1973,0,2717,2360,0,0,171715,0,0,0,5462,22497,146141,0,263161,69281,0,36733,0,0,0,0,17278,1096782
51,5115,511522,45308,0,37799,0,91195,0,0,0,0,13152,0,0,0,398933,72715,0,0,12812,18111,0,0,4502,24500,0,0,0,0,0,0,0,719027
51,5115,511523,53200,0,155389,0,0,0,0,11053,0,48613,0,0,0,402257,0,0,8449,0,0,0,0,0,0,0,0,0,0,0,0,0,678961
51,5115,511524,125154,5410,40957,0,0,0,0,6226,0,101885,18113,0,0,8542,0,0,0,0,287374,0,0,0,74272,0,0,0,0,0,0,0,667933
51,5115,511525,48512,21274,260678,0,88960,0,0,11966,0,53344,0,0,0,333939,39924,0,0,0,36192,0,0,0,83402,0,0,7545,0,0,0,0,985736
51,5115,511526,99968,0,35034,0,16527,0,0,0,0,0,0,0,0,94009,0,0,0,0,112977,68967,0,0,0,2791,0,0,0,0,0,0,430273
51,5115,511527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73349,0,0,0,0,2264,0,0,0,0,0,0,75613
51,5115,511528,10451,0,0,0,7273,0,0,0,0,0,0,0,0,35485,0,0,0,0,14958,7540,0,0,2898,0,0,0,0,0,0,0,78605
51,5115,511529,6028,0,0,0,9794,0,0,0,0,1292,0,0,0,60605,0,0,0,0,10424,0,0,0,1631,0,0,0,0,0,0,0,89774
51,5116,511602,209827,12146,9854,0,18431,12921,0,0,18305,70302,5000,0,0,1944,23505,0,0,6209,171404,59949,13265,0,47981,272845,117058,52998,10771,0,0,0,1134715
51,5116,511621,334537,53395,73314,0,28091,20673,0,21703,20567,24428,0,0,0,63478,67633,0,0,0,183053,0,3440,29760,0,0,51283,0,0,0,0,0,975355
51,5116,511622,581252,115706,124587,0,188003,0,0,14857,0,46969,79640,0,0,0,12152,0,0,100911,29121,0,0,120026,36334,30918,0,0,0,0,0,0,1480476
51,5116,511623,67519,9873,9066,0,0,6886,0,0,0,23710,0,0,4440,23777,0,0,0,4697,91309,100714,0,0,23093,0,67754,10309,0,0,0,0,443147
51,5116,511681,3770,0,107137,0,28238,0,0,269890,0,4888,0,0,0,20005,0,0,8439,57258,250600,89172,0,0,0,27550,79755,18122,0,15663,10483,0,990970
51,5117,511702,236101,11072,133595,0,8312,0,0,5121,0,0,0,0,38693,40609,102515,0,0,6171,138962,1908293,0,0,0,0,11660,0,0,0,0,0,2641104
51,5117,511721,292557,13138,74239,0,259106,4544,0,6267,0,0,0,0,106318,85536,0,0,0,111534,102625,194428,0,31205,0,0,71725,0,0,0,0,0,1353222
51,5117,511722,108541,41495,0,0,0,0,0,71,0,0,0,0,0,0,40420,0,0,0,14989,583309,0,0,4560,0,1459,0,0,0,0,0,794844
51,5117,511723,67386,3239,0,0,0,0,0,0,0,0,0,20139,31683,0,0,0,0,19341,8423,0,0,81419,0,0,0,0,0,0,0,0,231630
51,5117,511724,135984,0,25214,0,326341,0,0,0,0,15578,0,0,5265,84336,0,0,77545,0,179813,35283,0,86279,34693,10494,101628,61244,0,7918,0,0,1187615
51,5117,511725,303647,31501,111417,0,76170,0,0,0,0,48386,0,0,0,440738,0,0,0,0,192919,486837,4938,0,0,0,0,31927,0,0,0,0,1728480
51,5117,511781,11014,0,66767,0,20450,0,0,17254,0,0,0,0,43304,32236,28360,0,0,0,175445,195796,0,0,0,0,0,0,0,0,0,0,590626
51,5118,511802,7188,46138,83264,0,9561,0,16985,7220,0,34608,0,0,0,92233,113066,0,0,0,41915,29450,0,0,28256,22511,247532,0,0,0,0,0,779927
51,5118,511821,9410,0,118471,0,6125,0,0,5105,0,18408,0,0,0,62371,0,0,1684,0,0,0,0,0,35808,46720,20350,0,26092,2409,0,0,352953
51,5118,511822,0,0,0,0,0,0,0,0,0,0,0,0,0,3715,0,0,0,0,56592,272180,32756,0,0,0,0,0,0,0,0,0,365243
51,5118,511823,0,49878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32130,0,0,0,0,0,0,0,0,0,82008
51,5118,511824,0,0,0,0,6234,0,0,0,0,0,0,0,0,45522,0,0,0,0,11818,30717,393076,0,0,0,0,0,0,0,0,0,487367
51,5118,511825,6200,0,0,0,0,0,0,0,0,0,0,0,0,90466,0,0,7910,0,124778,194004,8500,0,0,0,0,0,0,0,11129,0,442987
51,5118,511826,2830,11838,0,0,12437,0,0,17257,0,6224,0,0,0,5300,0,0,9678,0,22938,225924,0,0,0,0,10437,0,0,0,9385,0,334248
51,5118,511827,0,0,0,0,0,0,0,0,0,0,0,0,0,16102,0,0,0,0,28567,21521,0,0,0,0,0,0,0,0,0,0,66190
51,5119,511902,131644,60115,39071,0,28743,0,0,0,0,0,0,0,0,4838,54421,0,0,0,9744,0,0,31520,28855,0,0,4504,0,0,0,0,393455
51,5119,511921,73694,0,33766,0,16804,0,0,0,0,0,0,0,0,6180,0,0,0,0,15320,0,0,0,0,0,0,0,0,0,0,0,145764
51,5119,511922,46646,2923,5140,0,0,0,0,1925,0,0,0,0,0,0,0,0,0,0,45468,0,0,0,0,0,0,0,0,0,0,0,102102
51,5119,511923,106930,1609,373430,0,33407,0,0,0,0,9884,0,0,0,3019,0,0,0,0,1528,0,0,0,0,0,2708,0,0,0,0,0,532515
51,5120,512002,1240303,124741,15599,18080,9380,3341,0,32526,0,187357,0,0,5258,225692,311628,0,360465,212896,84643,114742,148376,31309,59655,231632,1555214,113822,0,0,9617,0,5096276
51,5120,512021,359480,52386,56240,0,308629,11234,0,23518,13748,0,0,0,0,27980,383404,53827,1976,134924,31114,0,0,178578,0,53368,50180,6162,0,0,9159,0,1755907
51,5120,512022,339244,196829,9490,0,325474,0,19610,137547,0,7429,0,0,0,5537,132308,0,0,0,22967,0,0,0,9349,9006,34748,253432,0,0,0,0,1502970
51,5120,512081,448136,173438,125076,0,228029,92414,106486,0,92365,104687,0,0,0,207970,313990,0,274012,13816,394244,15530,52739,184067,743726,73938,215430,43336,0,0,0,596,3904025
51,5132,513221,0,0,0,0,0,0,0,0,0,0,0,0,0,108577,26321,0,0,0,76894,31992,55977,0,0,0,0,0,21016,0,0,0,320777
51,5132,513222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14011,5160,0,0,0,0,0,0,0,0,0,19171
51,5132,513223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3202,0,0,0,0,0,0,0,0,5698,0,8900
51,5132,513224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25990,0,0,0,0,0,0,0,0,0,0,25990
51,5132,513225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6867,0,151749,0,0,0,0,0,0,0,0,0,158616
51,5132,513227,13827,0,9793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4890,0,0,0,0,0,0,0,0,0,0,0,28510
51,5132,513229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3946,0,0,0,0,0,0,0,0,0,0,0,3946
51,5132,513232,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4120
51,5132,513233,11987,19893,0,0,0,0,0,0,0,0,0,0,0,0,5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37388
51,5133,513321,483,0,0,0,0,0,0,0,0,0,0,0,0,0,39618,0,0,0,4670,0,28163,0,0,0,0,0,0,0,0,0,72934
51,5133,513322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12892,0,0,0,0,0,0,0,0,0,0,0,12892
